CaseID$,CNTYNAME,STATE,FIPST,FIPCNT,ADVCH,ARMENIAN,CPRIMBAP,DUCKRIV,FREEBAP,FREEWIL,GENBAP,NNATBAP,NORTHBAP,NSNCBAP,UAFCBAP,PRIMBAP,SOUNCBAP,UNITBAP,BUDDHIST,CHRREF,CHRCONN,CHCHRIST,CHGNAGE,CHCHRSCI,CHLVGOD,CONGREG,CONGMETH,DISCIPLE,DUNKCON,DUNKPROG,EVANASS,FREECHZ,FRHICK,FRORTH,GERMEVMA,GERMEVSY,GREEKORT,JEWISH,CJCLDS,LDSREORG,LUTHAPOS,FINNNAT,FINNSYN,LUTHGEN,LUTHGSYN,LUTHTEX,LUTHHAUG,LUTHOHIO,LUTHNORF,LUTHNORW,LUTHNORS,LUTHCONF,LUTHMICH,LUTHIOWA,LUTHDAN,LUTHUNOR,LUTHSOUT,MENNON,MENNGEN,AFRMETH,AME,AMEZION,COLMETH,METHOD,METHEPIS,METHEPS,FREEMETH,METHPROT,MORAVIAN,NONSECT,OTHER,PENTNAZ,POLISH,PRESBREF,PRESBUS,PRESBUSA,COLCUMB,CUMBPRES,UNITPRES,WELSHPRS,PROTEPIS,OTHPROT,TOTPROT,REFAMER,REFUS,REFZION,CATHOLIC,SALVARMY,SERVORTH,SEVDAYAD,SPIRIT,SWEDEVAN,UNITAR,UNITBRET,UNITEVAN,UNIVER
65,WALKER,ALABAMA,1,64,0,0,25,86,0,142,0,0,0,0,0,232,3674,0,0,0,0,628,0,0,0,0,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,58,522,0,273,2182,0,0,0,0,0,0,0,0,66,0,0,0,0,0,44,0,8391,0,0,0,39,0,0,0,0,0,0,0,0,0
66,WASHINGTON,ALABAMA,1,65,0,0,0,0,0,0,0,0,0,0,0,0,4599,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,411,19,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,6155,0,0,0,124,0,0,0,0,0,0,0,0,0
67,WILCOX,ALABAMA,1,66,0,0,703,0,0,0,0,0,0,0,0,21,12612,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092,1231,660,0,0,1155,0,0,0,0,0,0,0,0,220,0,400,155,0,0,34,459,20971,0,0,0,0,0,0,0,0,0,0,0,0,0
68,WINSTON/HANCOCK,ALABAMA,1,67,0,0,0,0,0,0,0,0,0,0,0,40,1672,0,0,0,0,70,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,338,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608,0,0,0,0,0,0,0,0,0,0,0,0,0
69,APACHE,ARIZONA,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,3,2,23,0,0,0,510,0,0,0,0,0,0,0,0,0
70,COCHISE,ARIZONA,4,2,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,25,0,166,0,0,0,0,0,0,0,0,0,20,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,333,114,1482,0,0,0,4123,0,0,0,0,0,0,0,0,0
71,COCONINO,ARIZONA,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,21,29,289,0,0,0,722,0,0,0,0,0,0,0,0,0
72,GILA,ARIZONA,4,4,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,65,31,274,0,0,0,1147,0,0,0,0,0,0,0,0,0
73,GRAHAM,ARIZONA,4,5,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,43,460,0,0,0,7523,0,0,0,0,0,0,0,0,0
74,GREENLEE,ARIZONA,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,MARICOPA,ARIZONA,4,7,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,80,0,318,0,0,0,0,0,0,0,0,0,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,462,0,0,0,0,0,0,0,0,0,1219,0,0,0,0,282,398,3741,0,0,0,5970,0,0,0,0,0,0,0,0,0
76,MOHAVE,ARIZONA,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,33,0,0,0,383,0,0,0,0,0,0,0,0,0
77,NAVAJO,ARIZONA,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,75,0,0,0,311,0,0,0,0,0,0,0,0,0
78,PIMA,ARIZONA,4,10,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,132,83,817,0,0,0,4250,0,0,0,0,0,0,0,0,0
79,PINAL,ARIZONA,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,848,0,0,0,1385,0,0,0,0,0,0,0,0,0
80,SANTA CRUZ,ARIZONA,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,14,197,0,0,0,808,0,0,0,0,0,0,0,0,0
81,YAVAPAI,ARIZONA,4,13,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,41,659,0,0,0,1275,0,0,0,0,0,0,0,0,0
82,YUMA,ARIZONA,4,14,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,154,0,0,0,1403,0,0,0,0,0,0,0,0,0
83,ARKANSAS,ARKANSAS,5,1,0,0,0,0,0,0,0,0,0,0,0,92,1113,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,323,0,0,0,351,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,301,3402,0,0,0,146,0,0,0,0,0,0,0,0,0
84,ASHLEY,ARKANSAS,5,2,0,0,13,0,0,0,0,0,0,0,0,0,3383,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,893,604,0,55,1181,0,85,0,0,0,0,0,0,108,0,0,0,0,0,0,35,7265,0,0,0,195,0,0,0,0,0,0,0,0,0
85,BAXTER,ARKANSAS,5,3,0,0,0,0,0,0,0,0,0,0,0,0,879,0,0,0,0,75,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,17,0,0,0,0,0,0,0,0,0,80,0,0,0,69,1707,0,0,0,0,0,0,0,0,0,0,0,0,0
86,BENTON,ARKANSAS,5,4,0,0,0,0,0,0,0,0,0,0,0,66,3029,0,0,0,0,230,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,2143,0,0,0,0,0,0,0,0,140,0,0,965,0,0,30,811,8952,0,0,0,0,0,0,0,0,0,0,0,0,0
87,BOONE,ARKANSAS,5,5,0,0,0,0,0,0,11,0,0,0,0,26,1038,0,0,0,0,170,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,705,0,0,0,0,0,0,0,0,0,27,0,356,0,0,24,382,3003,0,0,0,0,0,0,0,0,0,0,0,0,0
88,BRADLEY,ARKANSAS,5,6,0,0,32,0,0,0,0,0,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,110,0,0,78,0,0,0,0,0,0,0,0,46,263,0,0,25,0,0,0,20,2587,0,0,0,0,0,0,0,0,0,0,0,0,0
89,CALHOUN,ARKANSAS,5,7,0,0,0,0,0,0,0,0,0,0,0,28,1519,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,42,15,0,0,441,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,2600,0,0,0,0,0,0,0,0,0,0,0,0,0
90,CARROLL,ARKANSAS,5,8,0,0,0,0,0,0,0,0,0,0,0,49,1136,565,0,0,0,115,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,79,757,0,0,0,0,0,0,0,0,0,190,0,50,0,0,48,66,3231,0,0,0,432,0,0,0,0,0,0,0,0,0
91,CHICOT,ARKANSAS,5,9,0,0,99,0,0,0,0,0,0,0,0,0,4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,40,17,0,80,149,0,0,0,0,0,0,0,0,52,0,0,0,0,0,60,183,5475,0,0,0,709,0,0,0,0,0,0,0,0,0
92,CLARK,ARKANSAS,5,10,0,0,0,0,0,0,0,0,0,0,0,32,4009,0,0,0,0,20,0,0,0,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928,0,113,0,140,1824,0,179,0,0,0,0,0,0,309,30,0,136,0,0,0,49,8167,0,0,0,0,0,0,0,0,0,0,0,0,0
93,CLAY,ARKANSAS,5,11,0,0,0,0,0,0,376,0,0,0,0,120,1470,0,0,0,0,198,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,847,0,0,0,0,0,0,0,0,0,288,0,0,0,0,4467,0,0,0,465,0,0,0,0,0,0,0,0,0
94,CLEBURNE,ARKANSAS,5,12,0,0,0,0,0,0,68,0,0,0,0,9,933,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,605,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,43,1802,0,0,0,0,0,0,0,0,0,0,0,0,0
95,CLEVELAND,ARKANSAS,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1619,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,0,94,1002,0,0,0,0,0,0,0,32,0,0,0,102,0,0,0,0,3201,0,0,0,0,0,0,0,0,0,0,0,0,0
96,COLUMBIA,ARKANSAS,5,14,0,0,0,0,0,0,0,0,0,0,0,12,2757,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,738,0,0,1111,0,1017,0,0,0,0,0,0,33,0,0,54,0,0,0,0,6715,0,0,0,0,0,0,0,0,0,0,0,0,0
97,CONWAY,ARKANSAS,5,15,0,0,4,0,0,0,70,0,0,0,0,23,4029,0,0,0,0,498,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,267,298,161,0,458,1236,0,0,0,0,0,0,0,0,65,42,0,299,0,0,13,157,7673,0,0,0,1379,0,0,0,0,0,0,0,0,0
98,CRAIGHEAD,ARKANSAS,5,16,0,0,0,0,0,0,327,0,0,0,0,31,2835,0,0,0,0,73,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,16,2467,0,0,0,0,0,0,0,0,75,0,0,244,0,0,42,89,6894,0,0,0,2295,0,0,0,0,0,0,0,0,0
99,CRAWFORD,ARKANSAS,5,17,0,0,0,0,0,0,0,0,0,0,0,0,2550,407,0,0,0,25,0,0,18,0,0,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,10,0,309,1241,0,220,0,0,0,0,0,0,196,0,0,274,0,0,114,142,6143,0,0,0,213,0,0,0,0,0,0,0,0,0
100,CRITTENDEN,ARKANSAS,5,18,0,0,0,0,0,0,0,0,0,0,0,0,6043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,506,0,71,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7639,0,0,0,0,0,0,0,0,0,0,0,0,0
101,CROSS,ARKANSAS,5,19,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,37,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,375,0,0,839,0,26,0,0,0,0,0,0,59,0,0,139,0,0,4,7,3637,0,0,0,26,0,0,0,0,0,0,0,0,0
102,DALLAS,ARKANSAS,5,20,0,0,20,0,0,0,0,0,0,0,0,58,1949,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,5,12,0,26,1724,0,0,0,0,0,0,0,0,105,8,0,0,0,0,0,0,4649,0,0,0,0,0,0,0,0,0,0,0,0,0
103,DESHA,ARKANSAS,5,21,0,0,7,0,0,0,0,0,0,0,0,0,1757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,32,0,0,32,239,0,0,0,0,0,0,0,0,40,0,0,17,0,0,32,80,2695,0,0,0,237,0,0,0,0,0,0,0,0,0
104,DREW,ARKANSAS,5,22,0,0,0,0,0,0,0,0,0,0,0,0,3331,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1402,282,0,0,0,1207,0,215,0,0,0,0,0,226,254,83,0,121,0,0,13,0,7140,0,0,0,0,0,0,0,0,0,0,0,0,0
105,FAULKNER,ARKANSAS,5,23,0,0,29,0,0,0,21,0,0,0,0,28,2837,0,0,0,0,349,0,0,0,0,0,48,0,0,0,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,21,105,0,86,1760,0,0,0,0,0,0,0,0,64,13,0,29,0,0,9,251,6297,0,0,0,454,0,0,0,0,0,0,0,0,0
106,FRANKLIN,ARKANSAS,5,24,0,0,0,0,0,0,0,0,0,0,0,52,1084,134,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,56,1414,0,396,0,0,0,0,0,0,45,0,0,425,0,0,0,110,4083,0,0,0,1772,0,0,0,0,0,0,0,0,0
107,FULTON,ARKANSAS,5,25,0,0,0,0,0,0,162,0,0,0,0,25,678,0,0,0,0,303,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,0,19,0,0,0,0,0,50,0,52,0,129,0,0,10,286,2462,0,0,0,0,0,0,0,0,0,0,0,0,0
108,GARLAND,ARKANSAS,5,26,0,0,0,0,0,0,0,0,0,0,0,26,1943,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,34,70,0,179,1611,0,66,0,0,0,0,0,0,188,24,0,59,0,0,274,65,5010,0,0,0,446,0,0,0,0,0,0,0,0,0
109,GRANT,ARKANSAS,5,27,0,0,0,0,0,0,0,0,0,0,0,0,1913,0,0,0,0,104,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,3152,0,0,0,0,0,0,0,0,0,0,0,0,0
110,GREENE,ARKANSAS,5,28,0,0,0,0,0,0,0,0,0,0,0,0,2637,0,0,0,0,321,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,2629,0,37,0,0,0,0,0,0,0,0,0,216,0,0,14,58,6322,0,0,0,285,0,0,0,0,0,0,0,0,0
111,HEMPSTEAD,ARKANSAS,5,29,0,0,0,0,0,0,0,0,0,0,0,43,4165,0,0,0,0,34,0,0,60,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,1991,0,292,2014,0,117,0,0,0,0,0,0,267,0,0,184,0,0,74,90,9992,0,0,0,26,0,0,0,0,0,0,0,0,0
112,HOT SPRING,ARKANSAS,5,30,0,0,0,0,0,0,0,0,0,0,0,44,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,70,1226,0,58,0,0,0,0,0,0,120,0,0,0,0,0,0,0,4262,0,0,0,0,0,0,0,0,0,0,0,0,0
113,HOWARD,ARKANSAS,5,31,0,0,0,0,0,0,0,0,0,0,0,50,1629,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,604,0,305,985,0,90,0,0,0,0,0,0,37,0,0,78,0,0,5,0,4125,0,0,0,0,0,0,0,0,0,0,0,0,0
114,INDEPENDENCE,ARKANSAS,5,32,0,0,0,0,0,0,33,0,0,0,0,0,1847,0,0,0,0,606,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,388,2001,0,375,0,0,0,0,0,0,120,0,0,172,0,0,135,0,5908,0,0,0,0,0,0,0,0,0,0,0,0,0
115,IZARD,ARKANSAS,5,33,0,0,0,0,0,0,153,0,0,0,0,0,1430,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,1010,0,22,0,0,0,0,0,77,0,0,0,571,0,0,0,46,4082,0,0,0,0,0,0,0,0,0,0,0,0,0
116,JACKSON,ARKANSAS,5,34,0,0,0,0,0,0,38,0,0,0,0,0,2665,0,0,0,0,614,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,56,0,229,911,0,27,0,0,0,0,0,0,95,0,0,0,0,0,172,41,5830,0,0,0,213,0,0,0,0,0,0,0,0,0
117,JEFFERSON,ARKANSAS,5,35,0,0,0,0,0,0,0,0,0,0,0,41,9188,0,0,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,2552,69,186,0,538,1622,0,0,0,0,0,0,0,0,490,36,0,48,0,0,446,308,15912,0,0,0,1685,0,0,0,0,0,0,0,0,0
118,JOHNSON,ARKANSAS,5,36,0,0,0,0,0,0,0,0,0,0,0,80,707,255,0,0,0,100,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,97,0,0,0,0,1090,0,389,0,0,0,0,0,0,0,0,0,686,0,0,0,0,3647,0,0,0,1049,0,0,0,0,0,0,0,0,0
119,LAFAYETTE,ARKANSAS,5,37,0,0,30,0,0,0,0,0,0,0,0,19,3211,0,0,0,0,63,0,0,25,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,320,0,276,594,0,0,0,0,0,0,0,0,167,0,0,0,0,0,6,0,4866,0,0,0,0,0,0,0,0,0,0,0,0,0
120,LAWRENCE,ARKANSAS,5,38,0,0,0,0,0,0,0,0,0,0,0,0,1145,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,58,985,0,0,0,0,0,0,0,0,76,0,0,25,0,0,0,62,2826,0,0,0,212,0,0,0,0,0,0,0,0,0
121,LEE,ARKANSAS,5,39,0,0,42,0,0,0,0,0,0,0,0,0,3820,0,0,0,0,15,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,195,0,518,481,0,0,0,0,0,0,0,0,73,0,0,0,0,0,57,0,5736,0,0,0,0,0,0,0,0,0,0,0,0,0
122,LINCOLN,ARKANSAS,5,40,0,0,0,0,0,0,0,0,0,0,0,0,2217,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,156,10,0,71,40,0,0,0,0,0,0,0,23,72,0,0,213,0,0,0,0,3233,0,0,0,26,0,0,0,0,0,0,0,0,0
123,LITTLE RIVER,ARKANSAS,5,41,0,0,0,0,0,0,0,0,0,0,0,0,2870,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,656,0,30,591,0,15,0,0,0,0,0,0,48,0,0,172,0,0,26,51,4602,0,0,0,33,0,0,0,0,0,0,0,0,0
124,LOGAN,ARKANSAS,5,42,0,0,0,0,0,0,0,0,0,0,0,123,2100,0,0,0,0,334,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,141,1293,0,45,0,0,0,0,0,0,0,0,0,204,0,0,7,177,4563,0,0,0,2013,0,0,0,0,0,0,0,0,0
125,LONOKE,ARKANSAS,5,43,0,0,0,0,0,0,0,0,0,0,0,65,4465,0,0,0,0,63,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,0,160,0,42,1825,0,0,0,0,0,0,0,0,190,0,0,146,0,0,9,64,7766,0,0,0,192,0,0,0,0,0,0,0,0,0
126,MADISON,ARKANSAS,5,44,0,0,0,0,0,0,0,0,0,0,0,19,511,95,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,289,0,85,0,0,0,0,0,0,0,0,0,195,0,0,0,94,1683,0,0,0,0,0,0,0,0,0,0,0,0,0
127,MARION,ARKANSAS,5,45,0,0,0,0,0,0,140,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,1561,0,0,0,0,0,0,0,0,0,0,0,0,0
128,MILLER,ARKANSAS,5,46,0,0,0,0,0,0,0,0,0,0,0,0,3317,0,0,0,0,319,0,0,311,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,138,0,76,1262,0,214,0,0,0,0,0,0,269,0,0,0,0,0,0,141,6240,0,0,0,255,0,0,0,0,0,0,0,0,0
